"geoid","totpopraceeth","WNH","BNH","aianNH","asianNH","nhopiNH","hispanic","totpoprace","W","B","totpopraceinc","NHW100_125","NHW125_150","NHW150_200","NHW200up","Bund10","B10_15","B15_20","totpoppov","belowpov","inc100_125","inc125_150","inc150_200","inc200up","incund10","inc10_15","inc15_20","ICErace","ICEraceinc","percWNH","percBNH","perc_hispanic","perc_asianNH","perc_aianNH","perc_nhopiNH","percpov","ICEinc"
"25027707500",6097,4712,214,0,285,0,774,6097,5118,214,1993,85,160,25,25,0,0,0,4996,313,85,160,25,25,37,159,53,0.73773987206823,0.148018063221274,0.77283910119731,0.0350992291290799,0.126947679186485,0.0467443004756438,0,0,0.0626501200960769,0.0230807827395886
"25027756101",4455,4407,0,0,0,0,36,4455,4443,0,1610,193,185,152,151,0,0,0,4344,228,193,185,152,151,70,81,79,0.989225589225589,0.422981366459627,0.989225589225589,0,0.00808080808080808,0,0,0,0.0524861878453039,0.280124223602484
"25027750200",6662,6227,35,0,138,0,153,6662,6379,36,2555,361,187,203,195,0,0,0,6658,164,389,204,231,224,43,46,159,0.929450615430802,0.370254403131115,0.934704293005104,0.00525367757430201,0.0229660762533774,0.0207145001501051,0,0,0.0246320216281166,0.313111545988258
"25027754100",6297,5766,54,0,167,0,148,6297,5797,54,2609,266,159,156,161,0,0,0,6278,581,274,159,156,161,136,55,76,0.907098618389709,0.284400153315447,0.915674130538352,0.00857551214864221,0.0235032555185009,0.0265205653485787,0,0,0.0925453966231284,0.18512840168647
"25027755100",3520,3054,88,12,12,0,216,3520,3260,88,1340,113,53,61,22,0,11,0,3432,479,113,65,61,22,41,76,84,0.842613636363636,0.177611940298507,0.867613636363636,0.025,0.0613636363636364,0.00340909090909091,0.00340909090909091,0,0.139568764568765,0.0447761194029851
"25027757100",4646,2992,249,0,38,0,1295,4646,3887,263,1719,153,29,14,9,0,0,0,4615,816,188,29,14,9,82,39,93,0.590400344382264,0.119255381035486,0.643994834266035,0.053594489883771,0.278734395178648,0.00817907877744296,0,0,0.176814734561213,0.0151250727166958
"25027760100",3378,3327,0,5,9,0,2,3378,3329,0,1342,142,41,80,8,0,0,0,3361,87,142,41,80,8,25,85,96,0.984902309058615,0.20193740685544,0.984902309058615,0,0.00059206631142688,0.00266429840142096,0.0014801657785672,0,0.0258851532282059,0.0484351713859911
"25027707100",4208,3856,90,0,27,0,84,4208,3869,90,1604,114,43,20,56,8,0,0,4172,850,114,43,20,56,172,89,149,0.894961977186312,0.140274314214464,0.916349809885932,0.0213878326996198,0.0199619771863118,0.00641634980988593,0,0,0.203739213806328,-0.110349127182045
"25027709201",6579,5792,77,0,168,0,454,6579,6035,101,2683,326,178,71,117,0,0,0,6579,647,371,215,71,117,200,119,40,0.868673050615595,0.257920238538949,0.880376956984344,0.0117039063687491,0.0690074479404165,0.0255357957136343,0,0,0.098343213254294,0.154677599701826
"25027710400",2173,1722,16,0,145,0,206,2173,1817,16,854,92,37,5,12,0,0,0,2173,114,92,47,5,12,44,4,35,0.78508973768983,0.17096018735363,0.792452830188679,0.00736309249884952,0.0947998159226875,0.0667280257708237,0,0,0.0524620340543028,0.085480093676815
"25027713100",7935,6524,539,19,137,0,550,7935,6711,565,2437,228,181,272,157,0,0,0,6471,663,263,192,311,157,100,97,109,0.754253308128544,0.34386540828888,0.822180214240706,0.0679269061121613,0.0693131695022054,0.0172652804032766,0.00239445494643982,0,0.102457116365322,0.253180139515798
"25027716100",7566,6489,0,47,86,0,772,7566,6944,129,3029,458,287,161,69,0,0,0,7492,378,489,287,191,80,138,56,143,0.857652656621729,0.321888412017167,0.857652656621729,0,0.10203542162305,0.0113666402326196,0.00621200105736188,0,0.0504538174052322,0.234400792340707
"25027723100",4055,3787,36,5,19,0,126,4055,3810,42,1504,133,99,136,94,0,0,0,3967,518,133,99,136,94,92,113,70,0.925030826140567,0.30718085106383,0.933908754623921,0.00887792848335388,0.0310727496917386,0.00468557336621455,0.00123304562268804,0,0.130577262414923,0.124335106382979
"25027730902",3493,2907,161,0,66,0,325,3493,3207,161,1159,81,125,56,38,0,0,0,3024,94,116,142,56,38,40,68,37,0.786143716003435,0.258843830888697,0.832235900372173,0.0460921843687375,0.0930432293157744,0.018894932722588,0,0,0.0310846560846561,0.178602243313201
"25027731400",3989,987,552,0,125,0,2271,3989,2659,583,1657,0,0,0,9,119,10,21,3877,1750,27,0,13,9,501,84,260,0.109049887189772,-0.0850935425467713,0.247430433692655,0.138380546502883,0.569315617949361,0.0313361744798195,0,0,0.451379932937839,-0.48038624019312
"25027731600",6507,4674,660,0,360,0,615,6507,5033,666,2047,72,68,13,26,37,37,12,4235,1711,72,90,26,26,386,219,228,0.616874135546335,0.0454323400097704,0.71830336560627,0.101429230059935,0.0945136007376671,0.0553250345781466,0,0,0.404014167650531,-0.302393746946751
"25001010306",2812,2692,6,0,69,0,45,2812,2737,6,1241,162,37,42,25,0,0,0,2812,190,193,37,42,25,0,105,29,0.955192034139403,0.214343271555197,0.957325746799431,0.00213371266002845,0.0160028449502134,0.0245376955903272,0,0,0.0675675675675676,0.131345688960516
"25001011002",4296,3936,119,0,0,0,131,4296,3936,119,1893,68,62,106,129,0,0,0,4180,602,68,62,106,136,158,128,127,0.888500931098696,0.192815636555732,0.916201117318436,0.0277001862197393,0.0304934823091248,0,0,0,0.144019138755981,-0.0216587427363973
"25017341800",6286,2923,1090,0,828,0,1075,6286,3828,1185,2398,68,72,92,18,36,40,17,6277,1472,203,201,92,18,292,97,207,0.291600381800827,0.0654712260216847,0.46500159083678,0.173401209035953,0.171014953865733,0.131721285396118,0,0,0.234506930062132,-0.0341951626355296
"25017351500",2659,1476,165,0,370,0,526,2659,1673,165,1077,90,17,48,6,23,0,0,2652,198,131,17,54,6,89,96,40,0.493042497179391,0.128133704735376,0.555095900714554,0.0620534035351636,0.197818728845431,0.139150056412185,0,0,0.0746606334841629,-0.0157845868152275
"25017354200",3304,3096,55,0,62,0,18,3304,3096,55,1439,51,127,134,589,31,0,0,3286,73,59,135,147,589,53,31,26,0.920399515738499,0.604586518415566,0.937046004842615,0.0166464891041162,0.00544794188861985,0.0187651331719128,0,0,0.0222154595252587,0.569840166782488
"25017354900",5930,2754,1356,12,895,0,485,5930,3057,1430,2575,147,93,122,171,97,12,115,5882,837,173,138,147,171,198,203,181,0.23575042158516,0.12,0.464418212478921,0.228667790893761,0.081787521079258,0.150927487352445,0.00202360876897133,0,0.142298537912275,0.018252427184466
"25017355000",3001,2054,355,6,185,0,377,3001,2374,355,1380,141,53,158,184,23,54,32,3001,294,171,70,188,184,58,155,54,0.566144618460513,0.309420289855072,0.684438520493169,0.118293902032656,0.125624791736088,0.0616461179606798,0.00199933355548151,0,0.0979673442185938,0.250724637681159
"25017357500",2526,1683,50,0,644,0,55,2526,1723,50,892,80,103,75,103,0,0,0,2498,288,107,106,97,125,39,0,0,0.646476642913698,0.404708520179372,0.666270783847981,0.0197941409342835,0.0217735550277118,0.254948535233571,0,0,0.11529223378703,0.443946188340807
"25017357600",2358,1901,36,0,158,19,175,2358,2074,36,1008,188,95,104,80,0,0,0,2353,162,194,102,110,80,49,20,25,0.790924512298558,0.463293650793651,0.806191687871077,0.0152671755725191,0.0742154368108567,0.0670059372349449,0,0.00805767599660729,0.0688482787930302,0.388888888888889
"25017358300",5414,3822,53,8,1186,0,111,5414,3933,53,2021,146,175,269,428,0,12,0,5373,289,200,241,302,518,41,40,62,0.696158108607314,0.497773379515092,0.705947543405985,0.00978943479867011,0.0205024011821204,0.219061691909863,0.00147765053564832,0,0.0537874557975061,0.553191489361702
"25017358400",4852,3835,29,31,782,0,104,4852,3927,37,1843,120,131,146,546,0,0,0,4841,185,134,169,200,661,31,86,56,0.78441879637263,0.511665762344004,0.790395713107997,0.00597691673536686,0.021434460016488,0.161170651277824,0.00638911788953009,0,0.0382152447841355,0.537710255018991
"25017363102",5697,4048,111,45,1178,0,62,5697,4102,111,2444,120,136,125,359,0,0,0,5590,260,258,223,154,507,51,106,56,0.691065473055994,0.30278232405892,0.710549411971213,0.0194839389152185,0.0108829208355275,0.206775495875022,0.00789889415481832,0,0.0465116279069767,0.380114566284779
"25017368700",2495,1624,190,0,105,0,570,2495,1969,190,943,64,16,72,67,30,0,0,2495,525,108,16,87,73,115,54,60,0.574749498997996,0.200424178154825,0.650901803607214,0.0761523046092184,0.228456913827655,0.0420841683366733,0,0,0.210420841683367,0.0583244962884411
"25017370101",6395,5236,307,0,212,0,496,6395,5643,307,2657,360,277,216,123,0,0,0,6385,466,360,366,216,123,101,123,144,0.770758405003909,0.367331576966504,0.818764659890539,0.0480062548866302,0.0775605942142299,0.0331508991399531,0,0,0.0729835552075176,0.262325931501694
"25017370400",5208,4132,285,17,334,27,281,5208,4260,302,2244,268,114,136,189,0,0,0,5129,312,388,132,152,255,96,37,79,0.738671274961598,0.3150623885918,0.793394777265745,0.0547235023041475,0.0539554531490015,0.0641321044546851,0.0032642089093702,0.00518433179723502,0.0608305712614545,0.318627450980392
"25017387202",3784,3658,0,0,33,0,80,3784,3716,0,1315,200,143,191,274,0,0,0,3784,102,200,143,203,283,59,15,7,0.966701902748414,0.614448669201521,0.966701902748414,0,0.0211416490486258,0.00872093023255814,0,0,0.0269556025369979,0.568821292775665
"25017383600",6026,4259,868,35,370,0,376,6026,4411,868,2386,158,147,239,82,71,0,0,5684,616,264,199,303,82,146,64,100,0.562728177895785,0.232606873428332,0.706770660471291,0.144042482575506,0.0623962827746432,0.0614005974112181,0.00580816461998009,0,0.108374384236453,0.225481978206203
"25017383700",5037,4302,38,0,281,0,290,5037,4499,38,2066,160,148,224,97,0,0,0,4987,166,215,166,224,97,64,82,57,0.846535636291443,0.304453049370765,0.854079809410363,0.00754417311891999,0.0575739527496526,0.0557871749056978,0,0,0.0332865450170443,0.241529525653437
"25017361300",5846,5313,101,0,91,0,161,5846,5458,101,2209,137,209,362,658,0,0,0,5711,341,172,227,398,658,46,55,28,0.891549777625727,0.618379357175192,0.908826548067054,0.0172767704413274,0.0275401984262744,0.0155661991105029,0,0,0.0597093328663982,0.60027161611589
"25017363202",3560,2802,0,0,575,0,64,3560,2865,0,1221,96,141,182,221,0,0,0,3560,71,133,170,241,261,21,42,7,0.787078651685393,0.524160524160524,0.787078651685393,0,0.0179775280898876,0.161516853932584,0,0,0.0199438202247191,0.601965601965602
"25017364101",5106,4767,0,0,19,0,218,5106,4957,0,2278,333,251,119,108,0,0,0,5106,252,363,251,119,108,167,109,28,0.933607520564042,0.356014047410009,0.933607520564042,0,0.0426948687818253,0.00372111241676459,0,0,0.0493537015276146,0.235733099209833
"25017368102",3558,2392,140,0,525,0,285,3558,2650,140,1421,91,64,166,96,0,0,26,3558,97,125,92,257,127,19,45,51,0.632939853850478,0.275158339197748,0.672287802136031,0.0393479482855537,0.0801011804384486,0.147554806070826,0,0,0.0272625070264193,0.34201266713582
"25017373500",5638,4500,166,0,645,0,192,5638,4623,166,1828,89,116,159,634,0,0,0,4875,260,97,116,221,711,36,81,39,0.768712309329549,0.545951859956236,0.798155374246187,0.0294430649166371,0.0340546293011706,0.11440227030862,0,0,0.0533333333333333,0.541028446389497
"25017373800",5457,4230,58,0,855,0,173,5457,4357,67,2273,160,133,210,517,12,0,0,5321,425,199,133,260,559,223,57,83,0.7645226314825,0.443466783985922,0.775151181968114,0.0106285504856148,0.0317024005864028,0.156679494227598,0,0,0.0798722044728434,0.346678398592169
"25017374500",4364,3429,293,0,420,0,127,4364,3547,293,1649,73,161,241,278,0,0,0,4272,54,81,211,309,312,10,32,7,0.718606782768103,0.456640388114008,0.785747021081577,0.0671402383134739,0.0291017415215399,0.0962419798350137,0,0,0.0126404494382022,0.523953911461492
"25017373600",6923,5443,307,0,646,42,361,6923,5694,347,948,89,46,43,375,0,0,0,2523,281,102,46,50,382,46,26,16,0.741874909721219,0.583333333333333,0.786219846887188,0.0443449371659685,0.0521450238335982,0.0933121479127546,0,0.00606673407482305,0.111375346809354,0.518987341772152
"25017374000",4946,3738,42,4,862,0,163,4946,3872,55,1727,141,149,208,388,0,0,0,4431,153,152,166,273,457,48,86,42,0.747270521633643,0.513028372900984,0.755762232106753,0.00849171047310958,0.0329559239789729,0.17428224828144,0.000808734330772341,0,0.034529451591063,0.504921829762594
"25027736100",2868,2797,0,0,9,13,27,2868,2802,14,932,154,53,109,51,0,0,0,2742,165,154,53,109,51,15,25,42,0.975244072524407,0.393776824034335,0.975244072524407,0,0.00941422594142259,0.00313807531380753,0,0.00453277545327755,0.0601750547045952,0.305793991416309
"25027737300",6229,5700,15,0,120,0,291,6229,5970,15,2248,247,223,158,53,0,0,0,6170,269,294,223,158,53,48,66,25,0.912666559640392,0.302935943060498,0.915074650826778,0.00240809118638626,0.0467169690158934,0.0192647294910901,0,0,0.0435980551053485,0.262010676156584
"25027739300",3810,3324,0,0,317,0,64,3810,3342,0,1567,191,121,119,52,0,0,0,3810,120,217,121,131,52,23,39,46,0.87244094488189,0.308232291001914,0.87244094488189,0,0.0167979002624672,0.0832020997375328,0,0,0.031496062992126,0.263560944479898
"25027711000",2869,1911,159,19,49,0,681,2869,2076,174,993,73,28,9,8,0,0,0,2825,765,73,28,9,15,47,98,57,0.610665737190659,0.118831822759315,0.666085744161729,0.0554200069710701,0.237364935517602,0.0170791216451725,0.00662251655629139,0,0.270796460176991,-0.0775427995971803
"25027700100",6077,5684,64,0,0,0,260,6077,5799,64,2278,297,209,234,103,0,0,15,6015,344,317,209,234,103,64,131,46,0.924798420273161,0.363476733977173,0.9353299325325,0.0105315122593385,0.0427842685535626,0,0,0,0.057190357439734,0.273046532045654
"25027702200",3068,2883,6,23,78,0,40,3068,2902,6,1193,164,63,42,15,0,0,6,3052,176,178,63,42,15,22,81,74,0.9377444589309,0.233025984911987,0.939700130378097,0.00195567144719687,0.0130378096479791,0.0254237288135593,0.00749674054758801,0,0.0576671035386632,0.101424979044426
"25027704200",3173,3015,3,0,34,0,62,3173,3077,3,1100,117,76,71,24,0,0,0,3100,161,117,79,71,29,20,31,32,0.949259375984872,0.261818181818182,0.950204853450993,0.000945477466120391,0.0195398676331547,0.0107154112826978,0,0,0.0519354838709677,0.193636363636364
"25015820802",1155,888,67,0,60,0,94,1155,965,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.710822510822511,NA,0.768831168831169,0.058008658008658,0.0813852813852814,0.051948051948052,0,0,NA,NA
"25015820801",4715,3249,344,28,460,0,465,4715,3599,344,2010,222,138,103,179,16,0,0,4715,784,222,151,151,179,121,118,76,0.616118769883351,0.311442786069652,0.689077412513256,0.0729586426299046,0.0986214209968187,0.0975609756097561,0.00593849416755037,0,0.16627783669141,0.193034825870647
"25015821100",6746,6392,185,13,0,0,84,6746,6475,185,3170,238,187,27,82,9,0,0,6743,294,313,187,27,82,175,81,156,0.920100800474355,0.165615141955836,0.94752445893863,0.0274236584642751,0.0124518233026979,0,0.0019270678920842,0,0.0436007711701023,0.0621451104100946
"25015821300",4120,3840,48,0,65,18,96,4120,3918,48,1927,76,184,107,110,0,0,0,4050,470,100,184,107,110,85,60,52,0.920388349514563,0.247535028541775,0.932038834951456,0.0116504854368932,0.0233009708737864,0.0157766990291262,0,0.00436893203883495,0.116049382716049,0.157758173326414
"25015820102",3449,3225,0,18,1,0,160,3449,3378,0,1613,103,8,4,0,0,0,0,3389,915,103,8,4,0,185,222,130,0.935053638735865,0.0712957222566646,0.935053638735865,0,0.0463902580458104,0.000289939112786315,0.00521890403015367,0,0.269991147831219,-0.261624302541847
"25015820400",13428,10387,659,0,1338,6,849,13428,11035,672,82,10,0,13,0,0,0,0,204,71,10,0,13,0,28,5,0,0.7244563598451,0.280487804878049,0.77353291629431,0.0490765564492106,0.0632260947274352,0.0996425379803396,0,0.000446827524575514,0.348039215686274,-0.121951219512195
"25015820700",4728,2985,288,24,720,0,560,4728,3528,288,1687,111,124,135,160,0,11,0,4722,1178,191,158,158,164,124,128,99,0.570431472081218,0.307646710136337,0.631345177664975,0.0609137055837563,0.11844331641286,0.152284263959391,0.0050761421319797,0,0.249470563320627,0.18968583283936
"25015821602",3960,3372,55,0,96,0,344,3960,3631,86,1788,185,119,83,61,16,0,0,3811,463,185,138,83,61,143,151,72,0.837626262626263,0.241610738255034,0.851515151515152,0.0138888888888889,0.0868686868686869,0.0242424242424242,0,0,0.121490422461296,0.0564876957494407
"25015822000",2290,1650,77,0,320,8,148,2290,1759,87,53,4,0,0,0,0,0,0,104,33,4,0,0,0,9,0,0,0.686899563318777,0.0754716981132075,0.720524017467249,0.0336244541484716,0.0646288209606987,0.139737991266376,0,0.00349344978165939,0.317307692307692,-0.0943396226415094
"25015822402",4873,4189,199,0,202,0,129,4873,4305,212,2518,113,104,39,43,0,0,0,4861,407,137,104,39,43,130,142,79,0.818797455366304,0.118745035742653,0.859634721937205,0.0408372665709009,0.0264723989328955,0.0414529037553868,0,0,0.0837276280600699,-0.011119936457506
"25015820101",6417,6263,29,0,0,26,66,6417,6329,29,2731,343,154,160,109,0,0,0,6417,581,343,154,177,122,184,118,31,0.971482000935016,0.280483339436104,0.976001246688484,0.00451924575346735,0.0102851799906498,0,0,0.00405173757207418,0.0905407511298114,0.16953496887587
"25015820600",1732,1325,75,0,134,0,100,1732,1408,75,29,0,9,0,0,0,0,0,47,7,0,9,0,0,0,0,0,0.721709006928406,0.310344827586207,0.765011547344111,0.0433025404157044,0.0577367205542725,0.0773672055427252,0,0,0.148936170212766,0.310344827586207
"25005610204",5347,4418,114,0,525,0,240,5347,4657,115,2039,225,159,144,304,0,0,0,5336,267,245,159,173,351,41,101,83,0.804937348045633,0.408043158410986,0.826257714606321,0.0213203665606882,0.0448849822330279,0.0981858986347485,0,0,0.0500374812593703,0.344776851397744
"25005611101",4683,4133,434,0,66,0,13,4683,4146,434,1651,193,109,193,63,0,0,0,4667,167,193,141,231,85,46,39,40,0.789878283151826,0.337976983646275,0.882553918428358,0.0926756352765321,0.00277599829169336,0.0140935297885971,0,0,0.0357831583458324,0.317989097516657
"25005611102",5193,4515,294,0,167,0,122,5193,4602,294,1231,207,129,77,80,0,13,0,3300,391,207,129,77,97,90,83,36,0.812824956672444,0.389926888708367,0.869439630271519,0.0566146735990757,0.0234931638744464,0.032158675139611,0,0,0.118484848484848,0.244516653127539
"25005611202",6200,6025,45,0,33,0,24,6200,6033,45,2293,262,289,138,94,25,0,0,6110,399,262,289,138,94,120,45,101,0.964516129032258,0.3305713039686,0.971774193548387,0.00725806451612903,0.00387096774193548,0.00532258064516129,0,0,0.0653027823240589,0.225468818142172
"25005611201",3047,2915,0,0,63,0,15,3047,2930,0,990,219,127,54,48,0,0,0,3047,35,219,138,54,48,0,15,29,0.956678700361011,0.452525252525253,0.956678700361011,0,0.00492287495897604,0.0206760748276994,0,0,0.0114867082376108,0.419191919191919
"25005613901",2797,2347,116,0,64,0,172,2797,2382,149,1254,85,6,19,13,31,0,0,2791,638,85,6,19,13,185,128,77,0.797640328923847,0.0733652312599681,0.839113335716839,0.0414730067929925,0.0614944583482302,0.0228816589202717,0,0,0.228591902543891,-0.212918660287081
"25005613902",4381,3850,122,64,11,0,236,4381,3984,153,1718,201,53,64,28,0,0,0,4381,458,201,68,64,28,87,161,44,0.850947272312258,0.20139697322468,0.878794795708742,0.0278475233964848,0.0538689796850034,0.00251084227345355,0.0146085368637297,0,0.104542341931066,0.040162980209546
"25005630101",2784,2586,47,0,78,0,30,2784,2616,47,1130,90,111,55,42,0,0,0,2784,265,90,120,55,42,31,6,38,0.911997126436782,0.263716814159292,0.928879310344828,0.016882183908046,0.0107758620689655,0.0280172413793103,0,0,0.0951867816091954,0.205309734513274
"25005630102",4036,3881,60,0,26,0,6,4036,3881,60,1643,138,120,11,0,0,0,7,3920,295,138,120,11,0,39,119,48,0.946729435084242,0.159464394400487,0.961595639246779,0.0148662041625372,0.00148662041625372,0.0064420218037661,0,0,0.0752551020408163,0.0383444917833232
"25005640901",5152,4103,58,0,88,0,562,5152,4308,58,2213,82,0,26,0,0,0,0,5145,1999,128,0,26,0,457,357,130,0.78513198757764,0.0488025305015816,0.796389751552795,0.0112577639751553,0.109083850931677,0.0170807453416149,0,0,0.388532555879495,-0.356981473113421
"25005641101",1942,1046,106,0,30,0,750,1942,1553,106,986,0,0,0,16,0,0,0,1942,1187,0,0,0,16,236,293,242,0.484037075180227,0.0162271805273834,0.538619979402678,0.0545829042224511,0.386199794026777,0.0154479917610711,0,0,0.611225540679712,-0.765720081135903
"25005646103",5675,5568,27,0,21,0,8,5675,5572,31,2061,351,243,142,140,0,0,0,5643,283,351,243,163,140,126,68,39,0.976387665198238,0.425036390101892,0.981145374449339,0.00475770925110132,0.00140969162995595,0.00370044052863436,0,0,0.0501506290979975,0.322173702086366
"25005646104",2363,2337,0,0,26,0,0,2363,2337,0,1064,72,57,55,178,0,0,0,2363,74,72,57,55,178,60,38,19,0.988997037663987,0.340225563909774,0.988997037663987,0,0,0.0110029623360135,0,0,0.0313161235717309,0.230263157894737
"25005653203",5425,5081,80,0,8,0,17,5425,5096,80,1966,207,152,36,58,13,0,0,5331,210,225,152,44,58,67,238,0,0.92184331797235,0.223804679552391,0.936589861751152,0.0147465437788018,0.00313364055299539,0.00147465437788018,0,0,0.0393922341024198,0.0885045778229908
"25005653204",3444,3191,0,0,196,0,39,3444,3191,0,1299,147,74,140,0,0,0,0,3428,230,147,74,162,0,84,53,18,0.926538908246225,0.277906081601232,0.926538908246225,0,0.0113240418118467,0.0569105691056911,0,0,0.0670945157526254,0.175519630484988
"25005653304",3538,3424,14,0,13,0,0,3538,3424,14,1454,244,134,165,168,0,0,0,3524,87,244,148,165,168,70,83,27,0.963821368004522,0.488995873452545,0.967778405879028,0.00395703787450537,0,0.0036743923120407,0,0,0.0246878547105562,0.374828060522696
"25005985500",3720,3138,333,0,48,0,111,3720,3191,333,514,87,50,47,18,0,0,0,1414,122,87,50,47,18,11,26,14,0.754032258064516,0.392996108949416,0.843548387096774,0.0895161290322581,0.0298387096774194,0.0129032258064516,0,0,0.0862800565770863,0.293774319066148
"25005985600",5586,4937,259,0,63,0,294,5586,5057,264,1071,98,55,182,225,0,0,0,3330,13,110,98,203,248,0,0,11,0.837450769781597,0.522875816993464,0.883816684568564,0.0463659147869674,0.0526315789473684,0.0112781954887218,0,0,0.0039039039039039,0.605042016806723
"25005990000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
